iso-3,year,n_cellphones,population
TTO,1990,0.0,1266518.0
TUN,1990,953.0,8440023.0
TUR,1990,31800.0,54324142.0
TUV,1990,0.0,9182.0
TZA,1990,0.0,26206012.0
UGA,1990,0.0,17586630.0
UKR,1990,0.0,51891400.0
URY,1990,0.0,3117012.0
USA,1990,5280000.0,249623000.0
UZB,1990,0.0,20510000.0
VCT,1990,0.0,112487.0
VEN,1990,7420.0,19750579.0
VGB,1990,0.0,15617.0
VIR,1990,0.0,103963.0
VNM,1990,0.0,66912613.0
VUT,1990,0.0,150882.0
WSM,1990,0.0,168186.0
XKX,1990,0.0,1862000.0
YEM,1990,0.0,13375121.0
ZAF,1990,5680.0,39877570.0
ZMB,1990,0.0,7686401.0
ZWE,1990,0.0,10113893.0
ABW,1991,0.0,67864.0
AFG,1991,0.0,10745167.0
AGO,1991,0.0,12228691.0
ALB,1991,0.0,3266790.0
AND,1991,0.0,55434.0
ARE,1991,43000.0,2008383.0
ARG,1991,25000.0,33105763.0
ARM,1991,0.0,3617631.0
ASM,1991,0.0,48992.0
ATG,1991,0.0,63634.0
AUS,1991,291000.0,17284036.0
AUT,1991,115000.0,7754891.0
AZE,1991,0.0,7271300.0
BDI,1991,0.0,5594828.0
BEL,1991,51400.0,10004486.0
BEN,1991,0.0,5293046.0
BFA,1991,0.0,9365064.0
BGD,1991,0.0,109242834.0
BGR,1991,0.0,8632367.0
BHR,1991,7350.0,535415.0
BHS,1991,2020.0,276058.0
BIH,1991,0.0,4502386.0
BLR,1991,0.0,10194050.0
BLZ,1991,0.0,186462.0
BMU,1991,1440.0,59021.0
BOL,1991,295.0,7244891.0
BRA,1991,6700.0,153336445.0
BRB,1991,486.0,259402.0
BRN,1991,3030.0,269860.0
BTN,1991,0.0,567710.0
BWA,1991,0.0,1380584.0
CAF,1991,0.0,2898052.0
CAN,1991,776000.0,28037420.0
CHE,1991,175000.0,6799978.0
CHL,1991,36100.0,13561945.0
CHN,1991,47500.0,1150780000.0
CIV,1991,0.0,12369269.0
CMR,1991,0.0,11777719.0
COD,1991,0.0,37194812.0
COG,1991,0.0,2452675.0
COL,1991,0.0,33272628.0
COM,1991,0.0,442277.0
CPV,1991,0.0,372721.0
CRI,1991,0.0,3239414.0
CUB,1991,0.0,10713812.0
CUW,1991,0.0,144403.0
CYM,1991,559.0,27340.0
CYP,1991,5130.0,799061.0
CZE,1991,1240.0,10308578.0
DEU,1991,532000.0,80013896.0
DJI,1991,0.0,628521.0
DMA,1991,0.0,69141.0
DNK,1991,176000.0,5154298.0
DOM,1991,5610.0,7278402.0
DZA,1991,4780.0,26133905.0
ECU,1991,0.0,10686279.0
EGY,1991,4500.0,58611032.0
ERI,1991,0.0,2039220.0
ESP,1991,108000.0,38966376.0
EST,1991,570.0,1561314.0
ETH,1991,0.0,49937430.0
FIN,1991,319000.0,5013740.0
FJI,1991,0.0,784832.0
FRA,1991,375000.0,58557577.0
FRO,1991,1430.0,46810.0
FSM,1991,0.0,100427.0
GAB,1991,0.0,1009995.0
GBR,1991,1260000.0,57424897.0
GEO,1991,0.0,4835900.0
GHA,1991,0.0,15843471.0
GIB,1991,0.0,26988.0
GIN,1991,0.0,6615734.0
GMB,1991,0.0,1083536.0
GNB,1991,0.0,993856.0
GNQ,1991,0.0,483142.0
GRC,1991,0.0,10319927.0
GRD,1991,147.0,99758.0
GRL,1991,0.0,55500.0
GTM,1991,1220.0,9296814.0
GUM,1991,867.0,140739.0
GUY,1991,0.0,744096.0
HKG,1991,190000.0,5752000.0
HND,1991,0.0,5196887.0
HRV,1991,2020.0,4689022.0
HTI,1991,0.0,7066055.0
HUN,1991,8480.0,10373400.0
IDN,1991,24500.0,185361228.0
IND,1991,0.0,888941756.0
IRL,1991,32000.0,3534235.0
IRN,1991,0.0,57990883.0
IRQ,1991,0.0,17846378.0
ISL,1991,12900.0,257797.0
ISR,1991,23000.0,4949000.0
ITA,1991,568000.0,56758521.0
JAM,1991,2450.0,2411867.0
JOR,1991,1460.0,3666379.0
JPN,1991,1380000.0,123964000.0
KAZ,1991,0.0,16451711.0
KEN,1991,0.0,23918235.0
KGZ,1991,0.0,4463600.0
KHM,1991,0.0,9259362.0
KIR,1991,0.0,76612.0
KNA,1991,0.0,40542.0
KOR,1991,166000.0,43295704.0
KWT,1991,43000.0,1339500.0
LAO,1991,0.0,4437225.0
LBN,1991,0.0,3666734.0
LBR,1991,0.0,1939236.0
LBY,1991,0.0,4341971.0
LCA,1991,0.0,144268.0
LIE,1991,0.0,29168.0
LKA,1991,1800.0,17416596.0
LSO,1991,0.0,1829509.0
LTU,1991,0.0,3704134.0
LUX,1991,1140.0,387000.0
LVA,1991,0.0,2650581.0
MAC,1991,4850.0,362390.0
MAR,1991,1500.0,24988083.0
MCO,1991,0.0,30564.0
MDA,1991,0.0,2973210.0
MDG,1991,0.0,12245260.0
MDV,1991,0.0,232150.0
MEX,1991,161000.0,83351595.0
MHL,1991,0.0,47053.0
MKD,1991,0.0,2036686.0
MLI,1991,0.0,9123969.0
MLT,1991,2280.0,363845.0
MMR,1991,0.0,40680533.0
MNE,1991,0.0,607105.0
MNG,1991,0.0,2200077.0
MNP,1991,0.0,48302.0
MOZ,1991,0.0,13561175.0
MRT,1991,0.0,2066302.0
MUS,1991,2500.0,1070266.0
MWI,1991,0.0,9831584.0
MYS,1991,130000.0,18017464.0
NAM,1991,0.0,1415617.0
NCL,1991,0.0,175362.0
NER,1991,0.0,8634640.0
NGA,1991,0.0,97685360.0
NIC,1991,0.0,4327289.0
NLD,1991,115000.0,15069798.0
NOR,1991,234000.0,4261732.0
NPL,1991,0.0,20130779.0
NRU,1991,0.0,9902.0
NZL,1991,72300.0,3495100.0
OMN,1991,3670.0,1895187.0
PAK,1991,8500.0,119203569.0
PAN,1991,0.0,2502044.0
PER,1991,5700.0,22583006.0
PHL,1991,34600.0,63039751.0
PLW,1991,0.0,15640.0
PNG,1991,0.0,3990995.0
POL,1991,0.0,38246193.0
PRI,1991,33400.0,3562110.0
PRK,1991,0.0,21115534.0
PRT,1991,12600.0,9960235.0
PRY,1991,0.0,4167996.0
PSE,1991,0.0,2068845.0
PYF,1991,0.0,215444.0
QAT,1991,4060.0,456486.0
ROU,1991,0.0,23001155.0
RUS,1991,300.0,148394216.0
RWA,1991,0.0,7485681.0
SAU,1991,15300.0,16654276.0
SDN,1991,0.0,21453711.0
SEN,1991,0.0,7754289.0
SGP,1991,81900.0,3135083.0
SLB,1991,0.0,333952.0
SLE,1991,0.0,4378169.0
SLV,1991,0.0,5461070.0
SMR,1991,0.0,23459.0
SOM,1991,0.0,6732702.0
SRB,1991,0.0,7595636.0
SSD,1991,0.0,4867185.0
STP,1991,0.0,123084.0
SUR,1991,0.0,415981.0
SVK,1991,119.0,5303294.0
SVN,1991,523.0,1999429.0
SWE,1991,568000.0,8617375.0
SWZ,1991,0.0,889712.0
SXM,1991,0.0,29820.0
SYC,1991,0.0,70439.0
SYR,1991,0.0,12782281.0
TCA,1991,0.0,12329.0
TCD,1991,0.0,6042428.0
TGO,1991,0.0,3990215.0
THA,1991,124000.0,56099865.0
TJK,1991,0.0,5556306.0
TKM,1991,0.0,3821782.0
TLS,1991,0.0,772655.0
TON,1991,0.0,99010.0
TTO,1991,426.0,1276224.0
TUN,1991,1240.0,8622853.0
TUR,1991,47800.0,55321172.0
TUV,1991,0.0,9354.0
TZA,1991,0.0,26890906.0
UGA,1991,0.0,18171935.0
UKR,1991,0.0,52000500.0
URY,1991,0.0,3135374.0
USA,1991,7560000.0,252981000.0
UZB,1991,0.0,20952000.0
VCT,1991,0.0,112780.0
VEN,1991,16600.0,20226214.0
VGB,1991,0.0,16090.0
VIR,1991,0.0,104807.0
VNM,1991,0.0,68358820.0
VUT,1991,0.0,154678.0
WSM,1991,0.0,168701.0
XKX,1991,0.0,1898000.0
YEM,1991,0.0,13895851.0
ZAF,1991,7100.0,40910959.0
ZMB,1991,0.0,7880466.0
ZWE,1991,0.0,10377815.0
ABW,1992,20.0,70192.0
AFG,1992,0.0,12057433.0
AGO,1992,0.0,12632507.0
ALB,1992,0.0,3247039.0
AND,1992,770.0,57283.0
ARE,1992,48900.0,2116231.0
ARG,1992,46600.0,33568285.0
ARM,1992,0.0,3574555.0
ASM,1992,700.0,50078.0
ATG,1992,0.0,64659.0
AUS,1992,497000.0,17478635.0
AUT,1992,172000.0,7840709.0
AZE,1992,0.0,7382050.0
BDI,1992,0.0,5743085.0
BEL,1992,61500.0,10045158.0
BEN,1992,0.0,5457778.0
BFA,1992,0.0,9598555.0
BGD,1992,250.0,111272102.0
BGR,1992,0.0,8540164.0
BHR,1992,9680.0,554470.0
BHS,1992,2600.0,281973.0
BIH,1992,0.0,4275730.0
BLR,1992,0.0,10216470.0
BLZ,1992,0.0,190299.0
BMU,1992,1940.0,58595.0
BOL,1992,1550.0,7394419.0
BRA,1992,32000.0,155900790.0
BRB,1992,796.0,260212.0
BRN,1992,4100.0,277416.0
BTN,1992,0.0,545944.0
BWA,1992,0.0,1420695.0
CAF,1992,0.0,2991727.0
CAN,1992,1030000.0,28371264.0
CHE,1992,215000.0,6875364.0
CHL,1992,64400.0,13782297.0
CHN,1992,177000.0,1164970000.0
CIV,1992,0.0,12838314.0
CMR,1992,0.0,12128604.0
COD,1992,0.0,38332302.0
COG,1992,0.0,2520958.0
COL,1992,0.0,33939039.0
COM,1992,0.0,452990.0
CPV,1992,0.0,381947.0
CRI,1992,3010.0,3321939.0
CUB,1992,234.0,10783748.0
CUW,1992,0.0,143912.0
CYM,1992,988.0,28677.0
CYP,1992,9740.0,810431.0
CZE,1992,4650.0,10319123.0
DEU,1992,972000.0,80624598.0
DJI,1992,0.0,623197.0
DMA,1992,0.0,69112.0
DNK,1992,211000.0,5171370.0
DOM,1992,7190.0,7427340.0
DZA,1992,4780.0,26748303.0
ECU,1992,0.0,10914222.0
EGY,1992,4910.0,59989142.0
ERI,1992,0.0,1921153.0
ESP,1992,180000.0,39157685.0
EST,1992,2500.0,1533091.0
ETH,1992,0.0,52011554.0
FIN,1992,386000.0,5041992.0
FJI,1992,0.0,786859.0
FRA,1992,437000.0,58849943.0
FRO,1992,1720.0,46005.0
FSM,1992,0.0,102893.0
GAB,1992,280.0,1037446.0
GBR,1992,1510000.0,57580402.0
GEO,1992,0.0,4873500.0
GHA,1992,400.0,16241548.0
GIB,1992,0.0,26945.0
GIN,1992,0.0,6832195.0
GMB,1992,204.0,1127152.0
GNB,1992,0.0,1022904.0
GNQ,1992,0.0,501334.0
GRC,1992,0.0,10399061.0
GRD,1992,181.0,101040.0
GRL,1992,171.0,55300.0
GTM,1992,2140.0,9544055.0
GUM,1992,1300.0,143173.0
GUY,1992,841.0,744998.0
HKG,1992,233000.0,5800500.0
HND,1992,0.0,5344774.0
HRV,1992,6320.0,4575818.0
HTI,1992,0.0,7205780.0
HUN,1992,23300.0,10369341.0
IDN,1992,35500.0,188558416.0
IND,1992,0.0,907574049.0
IRL,1992,44000.0,3558430.0
IRN,1992,0.0,59372016.0
IRQ,1992,0.0,18385673.0
ISL,1992,15300.0,261057.0
ISR,1992,36100.0,5123000.0
ITA,1992,783000.0,56797087.0
JAM,1992,7630.0,2434574.0
JOR,1992,1460.0,3866887.0
JPN,1992,1710000.0,124425000.0
KAZ,1992,0.0,16439095.0
KEN,1992,1100.0,24655723.0
KGZ,1992,0.0,4515400.0
KHM,1992,0.0,9718215.0
KIR,1992,0.0,77901.0
KNA,1992,0.0,40900.0
KOR,1992,272000.0,43747962.0
KWT,1992,51000.0,1620633.0
LAO,1992,290.0,4561106.0
LBN,1992,0.0,3745407.0
LBR,1992,0.0,2052626.0
LBY,1992,0.0,4444820.0
LCA,1992,0.0,146420.0
LIE,1992,0.0,29581.0
LKA,1992,2640.0,17624457.0
LSO,1992,0.0,1858507.0
LTU,1992,267.0,3700114.0
LUX,1992,1120.0,392175.0
LVA,1992,1030.0,2614338.0
MAC,1992,10500.0,372370.0
MAR,1992,3220.0,25400676.0
MCO,1992,0.0,30794.0
MDA,1992,0.0,2975621.0
MDG,1992,0.0,12623342.0
MDV,1992,0.0,239136.0
MEX,1992,313000.0,84993164.0
MHL,1992,0.0,48015.0
MKD,1992,0.0,2018023.0
MLI,1992,0.0,9310572.0
MLT,1992,3500.0,367618.0
MMR,1992,0.0,41237813.0
MNE,1992,0.0,608516.0
MNG,1992,0.0,2236494.0
MNP,1992,0.0,48128.0
MOZ,1992,0.0,13816881.0
MRT,1992,0.0,2147527.0
MUS,1992,2910.0,1084441.0
MWI,1992,0.0,10115420.0
MYS,1992,201000.0,18526708.0
NAM,1992,0.0,1461687.0
NCL,1992,0.0,179799.0
NER,1992,0.0,8907644.0
NGA,1992,0.0,100182045.0
NIC,1992,0.0,4427172.0
NLD,1992,166000.0,15184166.0
NOR,1992,283000.0,4286401.0
NPL,1992,0.0,20702133.0
NRU,1992,0.0,10129.0
NZL,1992,100000.0,3531700.0
OMN,1992,4720.0,1985227.0
PAK,1992,13500.0,122375179.0
PAN,1992,0.0,2554382.0
PER,1992,21600.0,23047248.0
PHL,1992,56000.0,64543525.0
PLW,1992,0.0,16004.0
PNG,1992,0.0,4136644.0
POL,1992,2200.0,38363667.0
PRI,1992,60000.0,3585176.0
PRK,1992,0.0,21439991.0
PRT,1992,37300.0,9952494.0
PRY,1992,1500.0,4277051.0
PSE,1992,0.0,2163591.0
PYF,1992,0.0,219621.0
QAT,1992,4230.0,471293.0
ROU,1992,0.0,22794284.0
RUS,1992,6000.0,148538197.0
RWA,1992,0.0,7657208.0
SAU,1992,15800.0,17281350.0
SDN,1992,0.0,21780059.0
SEN,1992,0.0,7974514.0
SGP,1992,120000.0,3230698.0
SLB,1992,0.0,343916.0
SLE,1992,0.0,4301566.0
SLV,1992,0.0,5552206.0
SMR,1992,900.0,23808.0
SOM,1992,0.0,6428141.0
SRB,1992,0.0,7646424.0
SSD,1992,0.0,4956969.0
STP,1992,0.0,125648.0
SUR,1992,0.0,419521.0
SVK,1992,1540.0,5305016.0
SVN,1992,3500.0,1996498.0
SWE,1992,656000.0,8668067.0
SWZ,1992,0.0,925165.0
SXM,1992,0.0,31345.0
SYC,1992,0.0,70763.0
SYR,1992,0.0,13156406.0
TCA,1992,0.0,13014.0
TCD,1992,0.0,6302926.0
TGO,1992,0.0,4106219.0
THA,1992,251000.0,56939020.0
TJK,1992,0.0,5656208.0
TKM,1992,0.0,3926369.0
TLS,1992,0.0,783705.0
TON,1992,0.0,99260.0
TTO,1992,1280.0,1285502.0
TUN,1992,1970.0,8802540.0
TUR,1992,61400.0,56302037.0
TUV,1992,0.0,9466.0
TZA,1992,0.0,27580723.0
UGA,1992,0.0,18801966.0
UKR,1992,0.0,52150400.0
URY,1992,1710.0,3153732.0
USA,1992,11000000.0,256514000.0
UZB,1992,0.0,21449000.0
VCT,1992,70.0,113222.0
VEN,1992,78600.0,20700461.0
VGB,1992,0.0,16476.0
VIR,1992,0.0,105712.0
VNM,1992,800.0,69788747.0
VUT,1992,0.0,158577.0
WSM,1992,0.0,169799.0
XKX,1992,0.0,1932000.0
YEM,1992,1550.0,14433771.0
ZAF,1992,12500.0,41760755.0
ZMB,1992,0.0,8074337.0
ZWE,1992,0.0,10641501.0
ABW,1993,0.0,72360.0
AFG,1993,0.0,14003760.0
AGO,1993,1100.0,13038270.0
ALB,1993,0.0,3227287.0
AND,1993,780.0,59156.0
ARE,1993,70600.0,2223284.0
ARG,1993,112000.0,34027240.0
ARM,1993,0.0,3457349.0
ASM,1993,900.0,51174.0
ATG,1993,0.0,65834.0
AUS,1993,690000.0,17634808.0
AUT,1993,221000.0,7905633.0
AZE,1993,0.0,7494800.0
BDI,1993,353.0,5555220.0
BEL,1993,67800.0,10084475.0
BEN,1993,0.0,5706181.0
BFA,1993,0.0,9840075.0
BGD,1993,500.0,113418757.0
BGR,1993,1000.0,8472313.0
BHR,1993,11400.0,573755.0
BHS,1993,2400.0,288164.0
BIH,1993,0.0,3942981.0
BLR,1993,324.0,10239050.0
BLZ,1993,400.0,194177.0
BMU,1993,3400.0,58910.0
BOL,1993,2660.0,7544489.0
BRA,1993,182000.0,158440875.0
BRB,1993,1560.0,260995.0
BRN,1993,8300.0,284713.0
BTN,1993,0.0,520838.0
BWA,1993,0.0,1462262.0
CAF,1993,0.0,3089146.0
CAN,1993,1330000.0,28684764.0
CHE,1993,258000.0,6938265.0
CHL,1993,85200.0,13998386.0
CHN,1993,638000.0,1178440000.0
CIV,1993,0.0,13316448.0
CMR,1993,0.0,12486773.0
COD,1993,0.0,39580844.0
COG,1993,0.0,2594168.0
COL,1993,0.0,34614735.0
COM,1993,0.0,463318.0
CPV,1993,0.0,391749.0
CRI,1993,4530.0,3405372.0
CUB,1993,500.0,10840934.0
CUW,1993,0.0,144299.0
CYM,1993,1260.0,30038.0
CYP,1993,15300.0,825986.0
CZE,1993,14000.0,10329855.0
DEU,1993,1770000.0,81156363.0
DJI,1993,0.0,611231.0
DMA,1993,0.0,69169.0
DNK,1993,358000.0,5188628.0
DOM,1993,10400.0,7576074.0
DZA,1993,4780.0,27354327.0
ECU,1993,0.0,11132829.0
EGY,1993,6880.0,61382200.0
ERI,1993,0.0,1981419.0
ESP,1993,257000.0,39361262.0
EST,1993,7220.0,1494128.0
ETH,1993,0.0,53791672.0
FIN,1993,489000.0,5066447.0
FJI,1993,0.0,789198.0
FRA,1993,572000.0,59106166.0
FRO,1993,1610.0,45096.0
FSM,1993,0.0,106030.0
GAB,1993,1200.0,1065390.0
GBR,1993,2270000.0,57718614.0
GEO,1993,0.0,4911100.0
GHA,1993,1740.0,16643633.0
GIB,1993,0.0,27118.0
GIN,1993,42.0,7046097.0
GMB,1993,457.0,1168309.0
GNB,1993,0.0,1056761.0
GNQ,1993,0.0,520236.0
GRC,1993,48000.0,10460415.0
GRD,1993,282.0,102173.0
GRL,1993,438.0,55200.0
GTM,1993,2990.0,9790619.0
GUM,1993,1910.0,145541.0
GUY,1993,1030.0,747189.0
HKG,1993,291000.0,5901000.0
HND,1993,0.0,5496841.0
HRV,1993,11400.0,4600463.0
HTI,1993,0.0,7345940.0
HUN,1993,45700.0,10357523.0
IDN,1993,53400.0,191737287.0
IND,1993,0.0,926351297.0
IRL,1993,61100.0,3576261.0
IRN,1993,0.0,59755430.0
IRQ,1993,0.0,19295818.0
ISL,1993,17400.0,263725.0
ISR,1993,64500.0,5261000.0
ITA,1993,1210000.0,56831821.0
JAM,1993,15200.0,2459062.0
JOR,1993,1460.0,4075759.0
JPN,1993,2130000.0,124829000.0
KAZ,1993,0.0,16380672.0
KEN,1993,1160.0,25391830.0
KGZ,1993,0.0,4516700.0
KHM,1993,4810.0,10243550.0
KIR,1993,0.0,79093.0
KNA,1993,0.0,41447.0
KOR,1993,472000.0,44194628.0
KWT,1993,64300.0,1653645.0
LAO,1993,340.0,4685296.0
LBN,1993,0.0,3818796.0
LBR,1993,0.0,2132771.0
LBY,1993,0.0,4544970.0
LCA,1993,0.0,148595.0
LIE,1993,0.0,30012.0
LKA,1993,14700.0,17825611.0
LSO,1993,0.0,1885478.0
LTU,1993,1240.0,3682613.0
LUX,1993,5080.0,397475.0
LVA,1993,3800.0,2563290.0
MAC,1993,15100.0,380712.0
MAR,1993,6730.0,25806777.0
MCO,1993,1150.0,31024.0
MDA,1993,0.0,2974817.0
MDG,1993,0.0,13020100.0
MDV,1993,0.0,245845.0
MEX,1993,386000.0,86648447.0
MHL,1993,0.0,48944.0
MKD,1993,0.0,1996893.0
MLI,1993,0.0,9506510.0
MLT,1993,5300.0,371308.0
MMR,1993,643.0,41788302.0
MNE,1993,0.0,610170.0
MNG,1993,0.0,2270311.0
MNP,1993,732.0,47948.0
MOZ,1993,0.0,14206254.0
MRT,1993,0.0,2237064.0
MUS,1993,4040.0,1097374.0
MWI,1993,0.0,10257233.0
MYS,1993,340000.0,19050077.0
NAM,1993,0.0,1509834.0
NCL,1993,0.0,184496.0
NER,1993,0.0,9193078.0
NGA,1993,9050.0,102775465.0
NIC,1993,324.0,4526689.0
NLD,1993,216000.0,15290368.0
NOR,1993,371000.0,4311991.0
NPL,1993,0.0,21267359.0
NRU,1993,150.0,10226.0
NZL,1993,144000.0,3572200.0
OMN,1993,5620.0,2071868.0
PAK,1993,16000.0,125546615.0
PAN,1993,0.0,2607499.0
PER,1993,36300.0,23513882.0
PHL,1993,102000.0,66083321.0
PLW,1993,0.0,16380.0
PNG,1993,0.0,4291588.0
POL,1993,15700.0,38461408.0
PRI,1993,95000.0,3615497.0
PRK,1993,0.0,21773017.0
PRT,1993,101000.0,9964675.0
PRY,1993,3390.0,4386202.0
PSE,1993,0.0,2262676.0
PYF,1993,0.0,223714.0
QAT,1993,4290.0,486041.0
ROU,1993,800.0,22763280.0
RUS,1993,10000.0,148458777.0
RWA,1993,0.0,7904740.0
SAU,1993,15900.0,17846461.0
SDN,1993,0.0,22163251.0
SEN,1993,0.0,8196551.0
SGP,1993,179000.0,3313471.0
SLB,1993,0.0,354086.0
SLE,1993,0.0,4295689.0
SLV,1993,1630.0,5630987.0
SMR,1993,1300.0,24181.0
SOM,1993,0.0,6620729.0
SRB,1993,0.0,7699307.0
SSD,1993,0.0,5018172.0
STP,1993,0.0,128182.0
SUR,1993,1080.0,422375.0
SVK,1993,3130.0,5325305.0
SVN,1993,6500.0,1991746.0
SWE,1993,775000.0,8718561.0
SWZ,1993,0.0,953451.0
SXM,1993,0.0,31823.0
SYC,1993,0.0,72253.0
SYR,1993,0.0,13537060.0
TCA,1993,0.0,13704.0
TCD,1993,0.0,6448280.0
TGO,1993,0.0,4078392.0
THA,1993,414000.0,57776082.0
TJK,1993,0.0,5717806.0
TKM,1993,0.0,4031698.0
TLS,1993,0.0,795179.0
TON,1993,0.0,99492.0
TTO,1993,1680.0,1293974.0
TUN,1993,2270.0,8977173.0
TUR,1993,84200.0,57296008.0
TUV,1993,0.0,9517.0
TZA,1993,0.0,28469017.0
UGA,1993,0.0,19462958.0
UKR,1993,65.0,52179200.0
URY,1993,4970.0,3171747.0
USA,1993,16000000.0,259919000.0
UZB,1993,500.0,21942000.0
VCT,1993,83.0,113621.0
VEN,1993,183000.0,21172100.0
VGB,1993,0.0,16855.0
VIR,1993,0.0,106578.0
VNM,1993,4060.0,71176405.0
VUT,1993,0.0,162548.0
WSM,1993,0.0,171362.0
XKX,1993,0.0,1965000.0
YEM,1993,5170.0,14988047.0
ZAF,1993,40000.0,42525440.0
ZMB,1993,0.0,8270917.0
ZWE,1993,0.0,10794918.0
ABW,1994,0.0,74710.0
AFG,1994,0.0,15455555.0
AGO,1994,1820.0,13462031.0
ALB,1994,0.0,3207536.0
AND,1994,784.0,61037.0
ARE,1994,91500.0,2329024.0
ARG,1994,241000.0,34488696.0
ARM,1994,0.0,3373713.0
ASM,1994,1200.0,52288.0
ATG,1994,0.0,67072.0
AUS,1994,1220000.0,17805468.0
AUT,1994,278000.0,7936118.0
AZE,1994,500.0,7596550.0
BDI,1994,378.0,5586408.0
BEL,1994,128000.0,10115603.0
BEN,1994,0.0,5923394.0
BFA,1994,0.0,10091256.0
BGD,1994,1100.0,115614891.0
BGR,1994,6500.0,8443591.0
BHR,1994,17600.0,593254.0
BHS,1994,0.0,293997.0
BIH,1994,0.0,3762330.0
BLR,1994,1720.0,10226955.0
BLZ,1994,832.0,198416.0
BMU,1994,5130.0,59320.0
BOL,1994,4060.0,7693722.0
BRA,1994,574000.0,160980472.0
BRB,1994,2970.0,261712.0
BRN,1994,15600.0,291935.0
BTN,1994,0.0,521260.0
BWA,1994,0.0,1503544.0
CAF,1994,0.0,3187844.0
CAN,1994,1870000.0,29000663.0
CHE,1994,332000.0,6993795.0
CHL,1994,116000.0,14210674.0
CHN,1994,1570000.0,1191835000.0
CIV,1994,0.0,13802285.0
CMR,1994,1600.0,12848862.0
COD,1994,0.0,41511985.0
COG,1994,0.0,2669220.0
COL,1994,86800.0,35295461.0
COM,1994,0.0,473478.0
CPV,1994,0.0,401655.0
CRI,1994,6990.0,3489152.0
CUB,1994,1150.0,10887207.0
CUW,1994,0.0,144630.0
CYM,1994,1810.0,31418.0
CYP,1994,22900.0,844444.0
CZE,1994,30400.0,10333587.0
DEU,1994,2490000.0,81438348.0
DJI,1994,0.0,623477.0
DMA,1994,0.0,69198.0
DNK,1994,504000.0,5206180.0
DOM,1994,21000.0,7723934.0
DZA,1994,1350.0,27937006.0
ECU,1994,18900.0,11347652.0
EGY,1994,7370.0,62775847.0
ERI,1994,0.0,2042500.0
ESP,1994,412000.0,39549108.0
EST,1994,13800.0,1462514.0
ETH,1994,0.0,55620211.0
FIN,1994,676000.0,5088333.0
FJI,1994,1100.0,790803.0
FRA,1994,883000.0,59327585.0
FRO,1994,1960.0,44131.0
FSM,1994,0.0,108844.0
GAB,1994,2580.0,1093611.0
GBR,1994,3940000.0,57865745.0
GEO,1994,0.0,4836076.0
GHA,1994,3340.0,17040854.0
GIB,1994,0.0,27282.0
GIN,1994,812.0,7262112.0
GMB,1994,812.0,1205882.0
GNB,1994,0.0,1089617.0
GNQ,1994,0.0,539992.0
GRC,1994,153000.0,10512922.0
GRD,1994,350.0,103174.0
GRL,1994,964.0,55500.0
GTM,1994,10500.0,10037522.0
GUM,1994,4100.0,147843.0
GUY,1994,1250.0,749546.0
HKG,1994,485000.0,6035400.0
HND,1994,0.0,5652934.0
HRV,1994,21700.0,4652024.0
HTI,1994,0.0,7486091.0
HUN,1994,143000.0,10343355.0
IDN,1994,78000.0,194928533.0
IND,1994,0.0,945261958.0
IRL,1994,88000.0,3590386.0
IRN,1994,9200.0,59985749.0
IRQ,1994,0.0,20248073.0
ISL,1994,21800.0,266021.0
ISR,1994,133000.0,5399000.0
ITA,1994,2240000.0,56843400.0
JAM,1994,26100.0,2484182.0
JOR,1994,1450.0,4278166.0
JPN,1994,4330000.0,125178000.0
KAZ,1994,400.0,16145766.0
KEN,1994,1990.0,26133744.0
KGZ,1994,0.0,4515100.0
KHM,1994,10200.0,10636353.0
KIR,1994,0.0,80264.0
KNA,1994,0.0,42001.0
KOR,1994,960000.0,44641540.0
KWT,1994,85200.0,1641106.0
LAO,1994,625.0,4807950.0
LBN,1994,0.0,3888144.0
LBR,1994,0.0,2125198.0
LBY,1994,0.0,4641296.0
LCA,1994,524.0,150561.0
LIE,1994,0.0,30447.0
LKA,1994,29200.0,18011744.0
LSO,1994,0.0,1910642.0
LTU,1994,4510.0,3657144.0
LUX,1994,12900.0,402925.0
LVA,1994,8360.0,2520742.0
MAC,1994,21400.0,388779.0
MAR,1994,13800.0,26201551.0
MCO,1994,2560.0,31253.0
MDA,1994,0.0,2967585.0
MDG,1994,300.0,13436121.0
MDV,1994,0.0,252201.0
MEX,1994,569000.0,88314424.0
MHL,1994,280.0,49840.0
MKD,1994,0.0,1982458.0
MLI,1994,0.0,9711797.0
MLT,1994,7500.0,374797.0
MMR,1994,1920.0,42337109.0
MNE,1994,0.0,611389.0
MNG,1994,0.0,2301510.0
MNP,1994,765.0,47780.0
MOZ,1994,0.0,14912873.0
MRT,1994,0.0,2315191.0
MUS,1994,5710.0,1112846.0
MWI,1994,0.0,10131799.0
MYS,1994,572000.0,19588703.0
NAM,1994,0.0,1558449.0
NCL,1994,0.0,189482.0
NER,1994,0.0,9493324.0
NGA,1994,12800.0,105456121.0
NIC,1994,2180.0,4625260.0
NLD,1994,321000.0,15382838.0
NOR,1994,588000.0,4336613.0
NPL,1994,0.0,21794751.0
NRU,1994,450.0,10274.0
NZL,1994,239000.0,3620000.0
OMN,1994,6750.0,2133675.0
PAK,1994,24700.0,129245139.0
PAN,1994,0.0,2661385.0
PER,1994,52200.0,23983258.0
PHL,1994,172000.0,67650283.0
PLW,1994,0.0,16770.0
